,age,gender,device_type,ad_position,browsing_history,time_of_day,click
453,40.339417052574234,Female,Tablet,Top,News,Night,1
455,53.0,Male,Desktop,Side,Entertainment,Morning,0
456,51.0,Male,Desktop,Bottom,Entertainment,Night,0
457,49.0,Male,Desktop,Side,Education,Evening,0
458,57.0,Non-Binary,Mobile,Side,Social Media,Morning,1
459,40.339417052574234,Female,Desktop,Bottom,Entertainment,Afternoon,1
460,63.0,Male,Desktop,Side,Social Media,Evening,1
461,40.339417052574234,Non-Binary,Mobile,Bottom,Social Media,Morning,1
462,37.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
463,40.339417052574234,Male,Desktop,Bottom,Shopping,Morning,1
464,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
465,40.339417052574234,Male,Mobile,Top,Entertainment,Morning,0
466,56.0,Male,Tablet,Bottom,Social Media,Afternoon,1
467,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
469,21.0,Male,Desktop,Top,Shopping,Morning,1
470,58.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
471,37.0,Male,Desktop,Bottom,Social Media,Evening,1
472,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
473,44.0,Female,Mobile,Top,Entertainment,Morning,0
474,24.0,Male,Mobile,Bottom,Education,Evening,1
475,40.339417052574234,Male,Tablet,Side,Entertainment,Morning,0
476,26.0,Female,Mobile,Bottom,News,Evening,1
477,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,0
478,40.339417052574234,Female,Mobile,Bottom,Entertainment,Night,1
479,54.0,Male,Desktop,Bottom,Entertainment,Night,1
480,44.0,Male,Desktop,Side,Entertainment,Evening,1
481,40.339417052574234,Male,Mobile,Bottom,Education,Morning,1
482,40.339417052574234,Male,Desktop,Side,Social Media,Morning,1
483,52.0,Male,Tablet,Bottom,Entertainment,Afternoon,1
484,40.339417052574234,Female,Desktop,Bottom,Entertainment,Evening,1
485,52.0,Male,Tablet,Side,Education,Morning,0
486,40.339417052574234,Non-Binary,Tablet,Top,Entertainment,Night,1
488,56.0,Female,Mobile,Side,Entertainment,Evening,0
489,57.0,Female,Desktop,Top,News,Night,0
490,62.0,Female,Mobile,Side,Entertainment,Afternoon,0
491,59.0,Male,Tablet,Side,Entertainment,Morning,1
492,30.0,Male,Desktop,Side,Entertainment,Morning,1
493,28.0,Male,Tablet,Side,Social Media,Morning,1
494,54.0,Female,Desktop,Top,Education,Night,1
495,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,0
496,40.339417052574234,Female,Desktop,Top,Entertainment,Afternoon,0
497,43.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
498,40.339417052574234,Female,Desktop,Side,Entertainment,Night,1
499,40.339417052574234,Male,Mobile,Bottom,Education,Night,0
500,44.0,Female,Desktop,Bottom,Entertainment,Evening,1
501,40.339417052574234,Male,Mobile,Side,Social Media,Afternoon,1
502,45.0,Male,Mobile,Bottom,Entertainment,Night,1
503,22.0,Male,Desktop,Bottom,Entertainment,Morning,0
504,40.339417052574234,Female,Mobile,Top,Shopping,Afternoon,1
505,45.0,Male,Desktop,Top,Education,Morning,1
506,26.0,Male,Desktop,Side,Entertainment,Night,0
507,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,1
508,40.339417052574234,Male,Tablet,Bottom,Social Media,Evening,1
509,40.339417052574234,Female,Desktop,Side,Entertainment,Evening,1
510,40.339417052574234,Female,Desktop,Top,Entertainment,Night,0
511,56.0,Female,Mobile,Bottom,Entertainment,Morning,1
512,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
513,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,0
514,40.339417052574234,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
515,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
516,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
518,59.0,Male,Desktop,Side,Social Media,Evening,1
519,58.0,Male,Desktop,Top,Entertainment,Afternoon,1
520,35.0,Male,Mobile,Top,Entertainment,Morning,1
521,40.339417052574234,Female,Tablet,Bottom,Shopping,Morning,1
522,49.0,Male,Mobile,Bottom,Entertainment,Morning,0
523,40.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
524,22.0,Male,Desktop,Top,Entertainment,Evening,0
525,24.0,Male,Mobile,Side,Shopping,Morning,0
526,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,1
527,61.0,Male,Desktop,Side,Social Media,Morning,1
528,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,0
529,40.339417052574234,Non-Binary,Desktop,Bottom,News,Morning,1
530,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
531,30.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
532,40.339417052574234,Non-Binary,Tablet,Side,Education,Morning,0
533,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
534,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
536,40.339417052574234,Male,Mobile,Top,Entertainment,Afternoon,1
538,40.339417052574234,Female,Tablet,Side,Education,Morning,1
539,40.339417052574234,Non-Binary,Mobile,Top,Entertainment,Morning,1
540,56.0,Male,Desktop,Top,Shopping,Afternoon,0
541,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
544,40.339417052574234,Non-Binary,Tablet,Bottom,News,Evening,1
545,40.339417052574234,Female,Desktop,Bottom,Entertainment,Afternoon,0
546,49.0,Male,Desktop,Bottom,News,Afternoon,1
547,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
548,28.0,Male,Desktop,Top,Entertainment,Morning,1
549,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
550,40.339417052574234,Male,Desktop,Side,Entertainment,Afternoon,1
551,34.0,Female,Mobile,Top,Entertainment,Night,0
552,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,1
553,46.0,Male,Desktop,Bottom,Entertainment,Evening,1
554,53.0,Non-Binary,Mobile,Side,News,Morning,1
555,30.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
556,46.0,Male,Desktop,Top,Social Media,Evening,1
557,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,0
558,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,1
559,30.0,Female,Desktop,Bottom,News,Night,0
560,31.0,Male,Desktop,Side,Entertainment,Afternoon,1
562,40.339417052574234,Female,Mobile,Side,News,Afternoon,0
563,40.339417052574234,Male,Tablet,Side,Social Media,Morning,0
564,49.0,Male,Desktop,Top,Shopping,Morning,1
565,40.339417052574234,Female,Desktop,Top,Entertainment,Morning,1
566,55.0,Male,Tablet,Bottom,Entertainment,Morning,1
567,43.0,Male,Tablet,Side,News,Night,0
568,40.339417052574234,Male,Desktop,Top,News,Morning,0
569,47.0,Male,Desktop,Bottom,Education,Morning,1
570,40.339417052574234,Male,Desktop,Bottom,Education,Night,1
573,40.339417052574234,Female,Desktop,Side,Education,Morning,1
574,40.339417052574234,Male,Desktop,Side,News,Afternoon,0
575,62.0,Female,Desktop,Side,Education,Morning,1
576,40.339417052574234,Male,Tablet,Top,Shopping,Morning,0
577,46.0,Male,Mobile,Top,Entertainment,Morning,0
578,35.0,Male,Desktop,Side,Entertainment,Morning,0
579,40.339417052574234,Male,Tablet,Bottom,Entertainment,Evening,1
580,43.0,Non-Binary,Desktop,Bottom,Social Media,Night,0
581,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,1
582,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
583,28.0,Male,Tablet,Top,Entertainment,Afternoon,0
584,57.0,Male,Desktop,Top,Entertainment,Evening,1
585,40.339417052574234,Non-Binary,Desktop,Bottom,Social Media,Morning,0
586,40.339417052574234,Female,Tablet,Bottom,Education,Evening,1
587,43.0,Male,Tablet,Bottom,Education,Afternoon,1
588,40.339417052574234,Female,Tablet,Bottom,Entertainment,Night,1
589,47.0,Male,Mobile,Bottom,Shopping,Morning,1
590,38.0,Female,Desktop,Bottom,News,Night,1
591,56.0,Female,Mobile,Bottom,Entertainment,Morning,1
592,40.339417052574234,Male,Tablet,Bottom,Entertainment,Afternoon,1
593,36.0,Male,Desktop,Bottom,Entertainment,Morning,1
594,40.339417052574234,Male,Desktop,Top,Entertainment,Morning,1
595,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Night,1
596,47.0,Male,Desktop,Bottom,News,Morning,0
597,40.339417052574234,Male,Tablet,Side,Entertainment,Evening,1
598,29.0,Male,Desktop,Bottom,Education,Evening,1
599,40.339417052574234,Male,Mobile,Bottom,Social Media,Morning,1
600,40.339417052574234,Male,Mobile,Top,Entertainment,Morning,1
601,40.339417052574234,Male,Tablet,Top,Entertainment,Night,1
602,36.0,Female,Mobile,Top,Entertainment,Night,1
603,40.339417052574234,Male,Desktop,Side,Entertainment,Night,1
604,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
605,40.339417052574234,Non-Binary,Desktop,Bottom,Social Media,Evening,1
606,40.339417052574234,Male,Mobile,Side,Education,Afternoon,0
607,40.339417052574234,Female,Desktop,Bottom,News,Morning,0
609,52.0,Male,Desktop,Bottom,Social Media,Morning,0
610,51.0,Male,Mobile,Top,Social Media,Morning,1
611,42.0,Male,Desktop,Top,Entertainment,Afternoon,0
612,42.0,Non-Binary,Desktop,Bottom,Social Media,Night,1
613,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
614,30.0,Male,Desktop,Bottom,Entertainment,Evening,0
615,31.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
616,29.0,Male,Tablet,Bottom,Entertainment,Morning,1
617,62.0,Non-Binary,Tablet,Top,Entertainment,Night,0
618,61.0,Male,Desktop,Bottom,Entertainment,Night,0
619,38.0,Male,Desktop,Side,Social Media,Afternoon,1
620,58.0,Male,Mobile,Side,Entertainment,Morning,1
621,27.0,Male,Tablet,Side,Entertainment,Morning,1
622,40.339417052574234,Female,Tablet,Bottom,Entertainment,Evening,1
623,37.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
624,26.0,Female,Desktop,Top,Entertainment,Afternoon,1
625,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,1
626,42.0,Male,Tablet,Bottom,Shopping,Night,1
627,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
628,40.339417052574234,Female,Desktop,Top,Entertainment,Evening,1
629,40.339417052574234,Non-Binary,Mobile,Bottom,Social Media,Night,1
630,40.339417052574234,Male,Tablet,Bottom,Education,Morning,1
631,53.0,Male,Desktop,Side,News,Morning,1
632,40.339417052574234,Non-Binary,Desktop,Bottom,Education,Afternoon,0
633,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
634,40.339417052574234,Non-Binary,Desktop,Top,News,Night,0
635,38.0,Male,Desktop,Top,Entertainment,Evening,0
636,40.339417052574234,Male,Mobile,Bottom,Shopping,Night,1
637,40.339417052574234,Male,Desktop,Top,Shopping,Afternoon,0
638,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
639,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,0
640,51.0,Male,Desktop,Bottom,Social Media,Morning,1
641,63.0,Female,Desktop,Top,Entertainment,Afternoon,0
642,40.0,Male,Tablet,Bottom,Entertainment,Evening,0
643,40.339417052574234,Male,Mobile,Side,Entertainment,Morning,1
644,45.0,Male,Tablet,Top,Entertainment,Afternoon,1
645,40.339417052574234,Male,Desktop,Bottom,Shopping,Morning,0
646,50.0,Male,Tablet,Top,Entertainment,Morning,0
647,29.0,Male,Tablet,Bottom,Entertainment,Morning,1
648,40.339417052574234,Non-Binary,Tablet,Top,Entertainment,Evening,1
650,40.339417052574234,Male,Desktop,Top,Entertainment,Morning,0
651,36.0,Male,Desktop,Bottom,Shopping,Morning,1
652,57.0,Male,Desktop,Top,Entertainment,Morning,1
653,40.339417052574234,Female,Tablet,Bottom,Entertainment,Night,0
654,40.339417052574234,Non-Binary,Mobile,Top,News,Morning,1
655,40.339417052574234,Male,Tablet,Bottom,News,Night,1
656,47.0,Male,Desktop,Bottom,Entertainment,Evening,0
657,40.339417052574234,Male,Mobile,Side,Entertainment,Morning,1
658,40.339417052574234,Female,Mobile,Side,News,Morning,1
659,51.0,Male,Mobile,Side,Entertainment,Afternoon,0
660,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,0
661,40.339417052574234,Male,Mobile,Side,Education,Morning,1
662,40.339417052574234,Male,Desktop,Bottom,Social Media,Night,1
663,40.339417052574234,Male,Tablet,Side,Entertainment,Evening,1
664,40.339417052574234,Male,Mobile,Bottom,Entertainment,Afternoon,0
665,40.339417052574234,Male,Desktop,Side,Shopping,Morning,1
666,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
667,40.339417052574234,Non-Binary,Mobile,Top,Social Media,Morning,1
668,32.0,Non-Binary,Mobile,Top,News,Morning,1
669,40.339417052574234,Male,Desktop,Top,News,Afternoon,1
670,64.0,Male,Desktop,Bottom,Entertainment,Evening,0
671,40.339417052574234,Female,Mobile,Bottom,Entertainment,Afternoon,1
672,38.0,Male,Tablet,Bottom,Entertainment,Night,1
673,40.339417052574234,Male,Tablet,Side,Entertainment,Evening,1
674,40.339417052574234,Male,Tablet,Top,News,Evening,1
675,40.339417052574234,Male,Tablet,Bottom,News,Night,0
676,40.339417052574234,Male,Mobile,Side,Social Media,Morning,1
678,45.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
680,40.339417052574234,Female,Mobile,Bottom,Shopping,Morning,1
681,26.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
682,44.0,Non-Binary,Mobile,Bottom,Shopping,Morning,1
683,21.0,Male,Mobile,Top,Entertainment,Morning,1
684,56.0,Male,Mobile,Top,Education,Morning,0
685,31.0,Male,Desktop,Side,Entertainment,Night,1
686,56.0,Female,Desktop,Bottom,News,Morning,1
687,40.339417052574234,Non-Binary,Desktop,Side,Social Media,Afternoon,1
688,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
689,25.0,Female,Tablet,Bottom,Entertainment,Morning,1
690,24.0,Male,Desktop,Side,Shopping,Morning,1
691,31.0,Female,Desktop,Side,Shopping,Night,1
693,40.339417052574234,Female,Mobile,Bottom,Entertainment,Afternoon,0
694,52.0,Male,Mobile,Bottom,Education,Morning,0
695,36.0,Non-Binary,Desktop,Side,Social Media,Morning,0
696,50.0,Male,Mobile,Bottom,Shopping,Night,0
697,31.0,Male,Tablet,Bottom,Social Media,Morning,1
698,40.339417052574234,Male,Desktop,Bottom,Education,Afternoon,1
699,46.0,Male,Desktop,Top,Entertainment,Evening,0
700,34.0,Male,Desktop,Bottom,News,Night,1
701,41.0,Male,Desktop,Side,Entertainment,Afternoon,1
702,20.0,Female,Tablet,Side,Entertainment,Night,1
703,40.339417052574234,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
704,40.339417052574234,Male,Tablet,Side,Entertainment,Night,1
705,40.339417052574234,Male,Desktop,Side,Entertainment,Evening,1
706,47.0,Female,Tablet,Side,Entertainment,Afternoon,0
707,40.339417052574234,Male,Desktop,Top,Entertainment,Evening,1
708,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
710,40.339417052574234,Female,Desktop,Bottom,Entertainment,Evening,1
711,50.0,Male,Mobile,Side,Education,Night,0
712,40.339417052574234,Male,Mobile,Bottom,Shopping,Morning,0
713,40.339417052574234,Male,Desktop,Top,Entertainment,Evening,0
714,40.339417052574234,Female,Desktop,Side,Entertainment,Morning,1
715,54.0,Male,Desktop,Top,Entertainment,Morning,0
717,41.0,Male,Mobile,Top,Social Media,Morning,0
718,48.0,Male,Mobile,Bottom,Entertainment,Evening,0
719,46.0,Male,Desktop,Side,Entertainment,Morning,0
720,37.0,Male,Desktop,Side,Social Media,Evening,1
721,58.0,Non-Binary,Desktop,Top,Education,Morning,1
722,40.0,Non-Binary,Desktop,Side,News,Evening,0
723,40.339417052574234,Female,Desktop,Top,Entertainment,Evening,0
724,40.339417052574234,Female,Desktop,Side,Entertainment,Morning,1
725,43.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
726,59.0,Male,Desktop,Top,Entertainment,Afternoon,1
727,40.339417052574234,Male,Mobile,Top,Entertainment,Evening,0
728,41.0,Male,Desktop,Side,Entertainment,Morning,1
730,40.339417052574234,Male,Tablet,Bottom,Entertainment,Afternoon,0
731,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
732,40.339417052574234,Male,Desktop,Side,Entertainment,Evening,0
733,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
734,60.0,Male,Tablet,Side,Entertainment,Afternoon,1
735,40.339417052574234,Male,Desktop,Top,Entertainment,Night,1
736,39.0,Male,Desktop,Side,Entertainment,Night,1
737,26.0,Male,Tablet,Side,Social Media,Evening,0
738,49.0,Male,Mobile,Top,News,Morning,1
739,40.339417052574234,Female,Mobile,Top,Entertainment,Morning,1
740,40.339417052574234,Female,Desktop,Side,Entertainment,Night,1
741,29.0,Male,Tablet,Side,Entertainment,Afternoon,1
742,20.0,Male,Tablet,Side,News,Morning,1
743,64.0,Male,Desktop,Side,Shopping,Morning,0
744,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
745,40.339417052574234,Male,Desktop,Side,Entertainment,Night,0
746,38.0,Male,Mobile,Side,Entertainment,Morning,1
749,20.0,Male,Tablet,Side,Entertainment,Morning,1
750,29.0,Male,Desktop,Bottom,Education,Morning,1
751,40.339417052574234,Male,Desktop,Side,Social Media,Morning,0
752,40.339417052574234,Female,Desktop,Bottom,Entertainment,Evening,1
753,58.0,Male,Desktop,Bottom,Social Media,Evening,1
754,20.0,Male,Desktop,Top,Entertainment,Morning,1
755,40.339417052574234,Female,Mobile,Bottom,Education,Evening,1
756,52.0,Male,Tablet,Bottom,News,Night,0
757,32.0,Male,Mobile,Bottom,Entertainment,Night,1
758,46.0,Male,Desktop,Bottom,Education,Evening,1
759,56.0,Male,Desktop,Top,Entertainment,Morning,1
760,40.339417052574234,Female,Desktop,Bottom,Social Media,Afternoon,0
761,40.339417052574234,Male,Mobile,Top,Entertainment,Morning,1
762,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
763,40.339417052574234,Male,Desktop,Top,News,Night,0
764,40.339417052574234,Female,Desktop,Bottom,Entertainment,Night,1
765,40.339417052574234,Female,Mobile,Bottom,Social Media,Morning,1
766,20.0,Male,Mobile,Bottom,Entertainment,Night,0
767,40.339417052574234,Female,Tablet,Top,Entertainment,Morning,1
768,31.0,Male,Desktop,Bottom,Entertainment,Night,1
769,40.339417052574234,Non-Binary,Tablet,Bottom,News,Afternoon,0
770,36.0,Male,Desktop,Bottom,Education,Morning,1
771,40.339417052574234,Non-Binary,Desktop,Bottom,Shopping,Morning,0
772,24.0,Non-Binary,Tablet,Top,Education,Evening,0
773,23.0,Male,Desktop,Bottom,Social Media,Afternoon,0
774,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
775,21.0,Female,Mobile,Side,Social Media,Night,1
776,40.339417052574234,Male,Tablet,Bottom,News,Morning,1
777,40.339417052574234,Male,Tablet,Bottom,News,Evening,1
778,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1
779,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
780,53.0,Female,Desktop,Top,Entertainment,Evening,0
781,40.339417052574234,Non-Binary,Desktop,Side,Education,Night,1
782,28.0,Female,Mobile,Bottom,Shopping,Morning,1
783,40.339417052574234,Male,Tablet,Top,Entertainment,Morning,1
784,27.0,Male,Desktop,Bottom,Entertainment,Night,1
786,22.0,Male,Desktop,Bottom,News,Night,1
788,36.0,Male,Tablet,Top,Entertainment,Morning,1
789,27.0,Non-Binary,Mobile,Bottom,Social Media,Morning,0
790,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
791,38.0,Male,Desktop,Bottom,Entertainment,Morning,1
792,40.339417052574234,Female,Tablet,Side,Entertainment,Evening,0
793,40.339417052574234,Male,Mobile,Side,Shopping,Night,1
795,60.0,Male,Tablet,Side,Entertainment,Morning,1
796,36.0,Male,Desktop,Bottom,Entertainment,Morning,0
797,54.0,Male,Mobile,Bottom,Entertainment,Morning,1
798,40.339417052574234,Non-Binary,Desktop,Top,Entertainment,Night,1
799,42.0,Non-Binary,Mobile,Side,Education,Morning,0
800,40.339417052574234,Male,Tablet,Bottom,Entertainment,Afternoon,0
802,54.0,Male,Desktop,Bottom,Social Media,Afternoon,0
803,40.339417052574234,Male,Mobile,Bottom,Social Media,Afternoon,0
804,40.339417052574234,Male,Tablet,Top,Education,Afternoon,1
805,40.339417052574234,Non-Binary,Mobile,Bottom,Social Media,Morning,1
806,40.339417052574234,Non-Binary,Desktop,Side,Social Media,Evening,1
808,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
809,30.0,Male,Tablet,Top,Entertainment,Evening,1
810,33.0,Male,Desktop,Top,Entertainment,Afternoon,1
811,40.339417052574234,Non-Binary,Tablet,Side,News,Afternoon,0
